ExDate,IdentifierMappingID,EventType,EventCurrency,LocalCurrency,EventAmount,OfferPrice,TermOldShares,TermNewShares,SpunOffStock,SpunOffCash,BuybackShares,PriceExT1,FxExT1,PayDate,PayDatePrice,PayDatePriceT1,PayDateFx,PayDateFxT1,FrankingPercent,IncomePercent,WHTType,REIT,Comments,TaxRate
6/18/2018,582,Buyback,\N,US,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
6/18/2018,582,Buyback,\N,US,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
7/19/2018,583,Cash Dividend,US,US,0.126,\N,\N,\N,\N,\N,0,85.95,100,9/4/2018,\N,90.6,\N,100,0,0,Custom,0,\N,67
11/19/2018,583,Cash Dividend,US,US,0.126,\N,\N,\N,\N,\N,0,92.27,100,12/3/2018,\N,93.87,\N,100,0,0,Flat,0,\N,\N
1/17/2019,583,Cash Dividend,US,US,0.164,\N,\N,\N,\N,\N,0,83.21,100,3/1/2019,\N,94.23,\N,100,0,0,Standard,0,\N,30
4/17/2019,583,Cash Dividend,US,US,0.164,\N,\N,\N,\N,\N,0,99.17,100,6/3/2019,\N,101.05,\N,100,0,0,Custom,0,\N,67
7/19/2018,584,Cash Dividend,US,US,0.7172,\N,\N,\N,\N,\N,0,79.72,100,8/15/2018,\N,81.31,\N,100,0,0,Flat,0,\N,\N
10/18/2018,584,Cash Dividend,US,US,0.7172,\N,\N,\N,\N,\N,0,81.86,100,11/15/2018,\N,93.49,\N,100,0,0,Standard,0,\N,30
1/17/2019,584,Cash Dividend,US,US,0.7172,\N,\N,\N,\N,\N,0,91.37,100,2/15/2019,\N,98.46,\N,100,0,0,Custom,0,\N,67
4/17/2019,584,Cash Dividend,US,US,0.7459,\N,\N,\N,\N,\N,0,106.42,100,5/15/2019,\N,105.6,\N,100,0,0,Flat,0,\N,\N
7/19/2018,585,Cash Dividend,US,US,0.345,\N,\N,\N,\N,\N,0,52.82,100,8/3/2018,\N,47.66,\N,100,0,0,Standard,0,\N,30
10/18/2018,585,Cash Dividend,US,US,0.345,\N,\N,\N,\N,\N,0,49.33,100,11/2/2018,\N,47.94,\N,100,0,0,Custom,0,\N,67
1/17/2019,585,Cash Dividend,US,US,0.345,\N,\N,\N,\N,\N,0,56.41,100,2/1/2019,\N,55.89,\N,100,0,0,Flat,0,\N,\N
4/17/2019,585,Cash Dividend,US,US,0.38,\N,\N,\N,\N,\N,0,63.57,100,5/3/2019,\N,55.82,\N,100,0,0,Standard,0,\N,30
5/25/2018,585,Buyback,\N,US,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
2/20/2019,585,Buyback,\N,US,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
7/20/2018,586,Cash Dividend,EU,EU,0.35,\N,\N,\N,\N,\N,0,38.67,100,7/24/2018,\N,38.26,\N,100,0,0,Custom,0,\N,83
7/20/2018,587,Cash Dividend,US,US,0.15,\N,\N,\N,\N,\N,0,10.82,100,9/4/2018,\N,9.48,\N,100,0,0,Flat,0,\N,\N
10/22/2018,587,Cash Dividend,US,US,0.15,\N,\N,\N,\N,\N,0,8.5,100,12/3/2018,\N,9.41,\N,100,0,0,Standard,0,\N,30
1/30/2019,587,Cash Dividend,US,US,0.15,\N,\N,\N,\N,\N,0,8.76,100,3/1/2019,\N,8.77,\N,100,0,0,Custom,0,\N,67
4/23/2019,587,Cash Dividend,US,US,0.15,\N,\N,\N,\N,\N,0,9.5,100,6/3/2019,\N,9.52,\N,100,0,0,Flat,0,\N,\N
7/24/2018,588,Cash Dividend,US,US,0.48,\N,\N,\N,\N,\N,0,101.16,100,8/8/2018,\N,98.78,\N,100,0,0,Standard,0,\N,30
10/23/2018,588,Cash Dividend,US,US,0.48,\N,\N,\N,\N,\N,0,98.39,100,11/7/2018,\N,97.51,\N,100,0,0,Custom,0,\N,67
1/22/2019,588,Cash Dividend,US,US,0.48,\N,\N,\N,\N,\N,0,94.98,100,2/6/2019,\N,98.1,\N,100,0,0,Flat,1,\N,\N
4/23/2019,588,Cash Dividend,US,US,0.48,\N,\N,\N,\N,\N,0,113.43,100,5/8/2019,\N,107.12,\N,100,0,0,Standard,0,\N,30
5/23/2018,588,Buyback,\N,US,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
7/24/2018,589,Cash Dividend,US,US,0.5,\N,\N,\N,\N,\N,0,66.34,100,8/1/2018,\N,64.86,\N,100,0,0,Custom,0,\N,67
10/23/2018,589,Cash Dividend,US,US,0.5,\N,\N,\N,\N,\N,0,72.84,100,11/1/2018,\N,72.39,\N,100,0,0,Flat,0,\N,\N
1/24/2019,589,Cash Dividend,US,US,0.5,\N,\N,\N,\N,\N,0,66.11,100,2/4/2019,\N,65.22,\N,100,0,0,Standard,0,\N,30
4/22/2019,589,Cash Dividend,US,US,0.5,\N,\N,\N,\N,\N,0,52.63,100,5/3/2019,\N,56.73,\N,100,0,0,Custom,0,\N,67
7/25/2018,590,Cash Dividend,CA,CA,0.94,\N,\N,\N,\N,\N,0,102.03,100,8/24/2018,\N,103.68,\N,100,0,0,Flat,0,\N,\N
10/24/2018,590,Cash Dividend,CA,CA,0.98,\N,\N,\N,\N,\N,0,98.44,100,11/23/2018,\N,94.94,\N,100,0,0,Standard,0,\N,25
1/23/2019,590,Cash Dividend,CA,CA,0.98,\N,\N,\N,\N,\N,0,100,100,2/22/2019,\N,102.27,\N,100,0,0,Custom,0,\N,25
4/24/2019,590,Cash Dividend,CA,CA,1.02,\N,\N,\N,\N,\N,0,107.85,100,5/24/2019,\N,102.64,\N,100,0,0,Flat,0,\N,\N
7/26/2018,591,Cash Dividend,SG,SG,0.107,\N,\N,\N,\N,\N,0,3.32,100,8/13/2018,\N,3.14,\N,100,0,0,Standard,0,\N,\N
12/18/2018,591,Cash Dividend,SG,SG,0.068,\N,\N,\N,\N,\N,0,3.06,100,1/10/2019,\N,2.97,\N,100,0,0,Custom,0,\N,92
7/26/2018,593,Cash Dividend,SG,SG,0.0281,\N,\N,\N,\N,\N,0,2.16,100,8/29/2018,\N,2.15,\N,100,0,0,Custom,0,\N,92
11/2/2018,593,Cash Dividend,SG,SG,0.0292,\N,\N,\N,\N,\N,0,2.12,100,11/30/2018,\N,2.26,\N,100,0,0,Flat,0,\N,\N
11/2/2018,593,Cash Dividend,SG,SG,0.0143,\N,\N,\N,\N,\N,0,2.12,100,11/30/2018,\N,2.26,\N,100,0,0,Standard,0,\N,\N
1/30/2019,593,Cash Dividend,SG,SG,0.0156,\N,\N,\N,\N,\N,0,2.4,100,2/28/2019,\N,2.42,\N,100,0,0,Custom,0,\N,92
5/2/2019,593,Cash Dividend,SG,SG,0.0288,\N,\N,\N,\N,\N,0,2.42,100,5/30/2019,\N,2.43,\N,100,0,0,Flat,0,\N,\N
7/26/2018,594,Cash Dividend,GB,GB,0.163,\N,\N,\N,\N,\N,0,473.4,100,8/31/2018,\N,451.2,\N,100,0,0,Standard,0,\N,\N
12/6/2018,594,Cash Dividend,GB,GB,0.08,\N,\N,\N,\N,\N,0,315.4,100,1/16/2019,\N,274.4,\N,100,0,0,Custom,0,\N,70
7/27/2018,595,Cash Dividend,US,US,0.26,\N,\N,\N,\N,\N,0,38.76,100,8/17/2018,\N,36.01,\N,100,0,0,Flat,0,\N,\N
10/26/2018,595,Cash Dividend,US,US,0.26,\N,\N,\N,\N,\N,0,34.88,100,11/16/2018,\N,37.03,\N,100,0,0,Standard,0,\N,30
1/25/2019,595,Cash Dividend,US,US,0.26,\N,\N,\N,\N,\N,0,34.19,100,2/15/2019,\N,35.39,\N,100,0,0,Custom,0,\N,67
4/26/2019,595,Cash Dividend,US,US,0.26,\N,\N,\N,\N,\N,0,36.46,100,5/17/2019,\N,35.17,\N,100,0,0,Flat,0,\N,\N
5/24/2018,595,Buyback,\N,US,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
5/23/2019,595,Buyback,\N,US,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
7/30/2018,596,Cash Dividend,CA,CA,0.9,\N,\N,\N,\N,\N,0,175.5,100,9/1/2018,\N,163.27,\N,100,0,0,Standard,0,\N,25
10/30/2018,596,Cash Dividend,CA,CA,0.9,\N,\N,\N,\N,\N,0,149.71,100,12/1/2018,\N,148.35,\N,100,0,0,Custom,0,\N,25
1/30/2019,596,Cash Dividend,CA,CA,1.0375,\N,\N,\N,\N,\N,0,148.15,100,3/1/2019,\N,145.2,\N,100,0,0,Flat,0,\N,\N
4/29/2019,596,Cash Dividend,CA,CA,1.0375,\N,\N,\N,\N,\N,0,148.58,100,6/1/2019,\N,135.2,\N,100,0,0,Standard,0,\N,25
7/30/2018,597,Cash Dividend,US,US,0.2,\N,\N,\N,\N,\N,0,17.9,100,8/15/2018,\N,17.95,\N,100,0,0,Custom,0,\N,67
10/30/2018,597,Cash Dividend,US,US,0.2,\N,\N,\N,\N,\N,0,16.46,100,11/15/2018,\N,16.94,\N,100,0,0,Flat,0,\N,\N
1/30/2019,597,Cash Dividend,US,US,0.2,\N,\N,\N,\N,\N,0,18.05,100,2/15/2019,\N,18.88,\N,100,0,0,Standard,0,\N,30
4/29/2019,597,Cash Dividend,US,US,0.25,\N,\N,\N,\N,\N,0,20.23,100,5/15/2019,\N,19.93,\N,100,0,0,Custom,0,\N,67
7/30/2018,598,Cash Dividend,US,US,0.335,\N,\N,\N,\N,\N,0,42.94,100,8/15/2018,\N,42.73,\N,100,0,0,Flat,0,\N,\N
10/30/2018,598,Cash Dividend,US,US,0.335,\N,\N,\N,\N,\N,0,43.63,100,11/15/2018,\N,44.66,\N,100,0,0,Standard,0,\N,30
1/30/2019,598,Cash Dividend,US,US,0.355,\N,\N,\N,\N,\N,0,43.04,100,2/15/2019,\N,44.88,\N,100,0,0,Custom,0,\N,67
4/29/2019,598,Cash Dividend,US,US,0.355,\N,\N,\N,\N,\N,0,46.98,100,5/15/2019,\N,47.35,\N,100,0,0,Flat,0,\N,\N
7/30/2018,599,Cash Dividend,US,US,0.5,\N,\N,\N,\N,\N,0,44.49,100,8/15/2018,\N,45.1,\N,100,0,0,Standard,0,\N,30
10/30/2018,599,Cash Dividend,US,US,0.5,\N,\N,\N,\N,\N,0,47.57,100,11/15/2018,\N,48.82,\N,100,0,0,Custom,0,\N,67
1/30/2019,599,Cash Dividend,US,US,0.5,\N,\N,\N,\N,\N,0,52.1,100,2/15/2019,\N,52.3,\N,100,0,0,Flat,0,\N,\N
4/29/2019,599,Cash Dividend,US,US,0.5,\N,\N,\N,\N,\N,0,53.16,100,5/15/2019,\N,53.34,\N,100,0,0,Standard,0,\N,30
7/30/2018,600,Cash Dividend,US,US,0.18,\N,\N,\N,\N,\N,0,59.13,100,8/15/2018,\N,57.72,\N,100,0,0,Custom,0,\N,67
10/30/2018,600,Cash Dividend,US,US,0.22,\N,\N,\N,\N,\N,0,42.28,100,11/15/2018,\N,45.23,\N,100,0,0,Flat,0,\N,\N
1/30/2019,600,Cash Dividend,US,US,0.22,\N,\N,\N,\N,\N,0,47.86,100,2/15/2019,\N,51.09,\N,100,0,0,Standard,0,\N,30
4/29/2019,600,Cash Dividend,US,US,0.22,\N,\N,\N,\N,\N,0,55.91,100,5/15/2019,\N,48.3,\N,100,0,0,Custom,0,\N,67
7/26/2018,600,Buyback,\N,US,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
7/30/2018,601,Cash Dividend,US,US,0.28,\N,\N,\N,\N,\N,0,53.41,100,8/10/2018,\N,52.29,\N,100,0,0,Flat,0,\N,\N
10/29/2018,601,Cash Dividend,US,US,0.28,\N,\N,\N,\N,\N,0,45.47,100,11/9/2018,\N,49.03,\N,100,0,0,Standard,0,\N,30
1/25/2019,601,Cash Dividend,US,US,0.28,\N,\N,\N,\N,\N,0,53.71,100,2/8/2019,\N,52.11,\N,100,0,0,Custom,0,\N,67
4/26/2019,601,Cash Dividend,US,US,0.28,\N,\N,\N,\N,\N,0,48.55,100,5/10/2019,\N,47.78,\N,100,0,0,Flat,0,\N,\N
7/19/2018,601,Buyback,\N,US,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
7/30/2018,602,Cash Dividend,US,US,0.3,\N,\N,\N,\N,\N,0,51.05,100,8/15/2018,\N,47.86,\N,100,0,0,Standard,0,\N,30
10/30/2018,602,Cash Dividend,US,US,0.3,\N,\N,\N,\N,\N,0,43.95,100,11/15/2018,\N,43.85,\N,100,0,0,Custom,1,\N,\N
1/30/2019,602,Cash Dividend,US,US,0.3,\N,\N,\N,\N,\N,0,42.49,100,2/15/2019,\N,40.72,\N,100,0,0,Flat,0,\N,\N
4/29/2019,602,Cash Dividend,US,US,0.3,\N,\N,\N,\N,\N,0,47.89,100,5/15/2019,\N,44.01,\N,100,0,0,Standard,0,\N,30
7/18/2018,602,Buyback,\N,US,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
7/30/2018,603,Cash Dividend,US,US,0.2125,\N,\N,\N,\N,\N,0,37.29,100,8/30/2018,\N,36.66,\N,100,0,0,Custom,0,\N,67
10/16/2018,603,Cash Dividend,US,US,0.2125,\N,\N,\N,\N,\N,0,36.05,100,11/30/2018,\N,32.27,\N,100,0,0,Flat,0,\N,\N
1/29/2019,603,Cash Dividend,US,US,0.2125,\N,\N,\N,\N,\N,0,21.29,100,3/1/2019,\N,23.37,\N,100,0,0,Standard,0,\N,30
4/29/2019,603,Cash Dividend,US,US,0.2125,\N,\N,\N,\N,\N,0,30.99,100,5/31/2019,\N,26.86,\N,100,0,0,Custom,0,\N,67
7/2/2018,603,Buyback,\N,US,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
7/31/2018,604,Cash Dividend,CA,CA,0.96,\N,\N,\N,\N,\N,0,103.98,100,8/28/2018,\N,106.16,\N,100,0,0,Flat,0,\N,\N
10/31/2018,604,Cash Dividend,CA,CA,0.96,\N,\N,\N,\N,\N,0,99.14,100,11/27/2018,\N,97.48,\N,100,0,0,Standard,0,\N,25
1/31/2019,604,Cash Dividend,CA,CA,1,\N,\N,\N,\N,\N,0,97.73,100,2/26/2019,\N,99.18,\N,100,0,0,Custom,0,\N,25
4/30/2019,604,Cash Dividend,CA,CA,1,\N,\N,\N,\N,\N,0,106.41,100,5/28/2019,\N,103.52,\N,100,0,0,Flat,0,\N,\N
2/26/2019,604,Buyback,\N,CA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
7/31/2018,605,Cash Dividend,CA,CA,0.565,\N,\N,\N,\N,\N,0,42.3,100,8/15/2018,\N,40.25,\N,100,0,0,Standard,0,\N,25
10/31/2018,605,Cash Dividend,CA,CA,0.5875,\N,\N,\N,\N,\N,0,41.16,100,11/15/2018,\N,43.77,\N,100,0,0,Custom,0,\N,25
1/31/2019,605,Cash Dividend,CA,CA,0.5875,\N,\N,\N,\N,\N,0,46.37,100,2/15/2019,\N,46.08,\N,100,0,0,Flat,0,\N,\N
4/30/2019,605,Cash Dividend,CA,CA,0.5875,\N,\N,\N,\N,\N,0,50.45,100,5/15/2019,\N,50.67,\N,100,0,0,Standard,0,\N,25
7/31/2018,606,Cash Dividend,US,US,0.03,\N,\N,\N,\N,\N,0,31.07,100,8/15/2018,\N,32.83,\N,100,0,0,Custom,0,\N,67
10/31/2018,606,Cash Dividend,US,US,0.03,\N,\N,\N,\N,\N,0,35.73,100,11/15/2018,\N,39.04,\N,100,0,0,Flat,0,\N,\N
1/31/2019,606,Cash Dividend,US,US,0.03,\N,\N,\N,\N,\N,0,40.18,100,2/15/2019,\N,42.61,\N,100,0,0,Standard,0,\N,30
4/30/2019,606,Cash Dividend,US,US,0.03,\N,\N,\N,\N,\N,0,40.88,100,5/15/2019,\N,36.24,\N,100,0,0,Custom,0,\N,67
5/21/2018,606,Buyback,\N,US,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
7/31/2018,607,Cash Dividend,US,US,0.695,\N,\N,\N,\N,\N,0,80.25,100,9/4/2018,\N,78.55,\N,100,0,0,Flat,0,\N,\N
10/31/2018,607,Cash Dividend,US,US,0.7375,\N,\N,\N,\N,\N,0,83.68,100,12/3/2018,\N,89.36,\N,100,0,0,Standard,0,\N,30
1/31/2019,607,Cash Dividend,US,US,0.7375,\N,\N,\N,\N,\N,0,87.62,100,3/1/2019,\N,93.74,\N,100,0,0,Custom,0,\N,67
4/30/2019,607,Cash Dividend,US,US,0.7375,\N,\N,\N,\N,\N,0,94.37,100,6/3/2019,\N,93.91,\N,100,0,0,Flat,0,\N,\N
7/31/2018,608,Cash Dividend,US,US,0.23,\N,\N,\N,\N,\N,0,65.08,100,8/15/2018,\N,64.3,\N,100,0,0,Standard,0,\N,30
10/31/2018,608,Cash Dividend,US,US,0.23,\N,\N,\N,\N,\N,0,52.53,100,11/15/2018,\N,52.3,\N,100,0,0,Custom,0,\N,67
2/1/2019,608,Cash Dividend,US,US,0.23,\N,\N,\N,\N,\N,0,50.32,100,2/15/2019,\N,53.09,\N,100,0,0,Flat,0,\N,\N
4/30/2019,608,Cash Dividend,US,US,0.275,\N,\N,\N,\N,\N,0,52.07,100,5/15/2019,\N,47.84,\N,100,0,0,Standard,0,\N,30
7/31/2018,609,Cash Dividend,US,US,0.175,\N,\N,\N,\N,\N,0,18.35,100,8/15/2018,\N,18.48,\N,100,0,0,Custom,0,\N,67
10/31/2018,609,Cash Dividend,US,US,0.175,\N,\N,\N,\N,\N,0,15.84,100,11/15/2018,\N,15.68,\N,100,0,0,Flat,0,\N,\N
1/31/2019,609,Cash Dividend,US,US,0.175,\N,\N,\N,\N,\N,0,16.71,100,2/15/2019,\N,16.95,\N,100,0,0,Standard,0,\N,30
4/30/2019,609,Cash Dividend,US,US,0.1775,\N,\N,\N,\N,\N,0,17.55,100,5/15/2019,\N,16.57,\N,100,0,0,Custom,0,\N,67
7/31/2018,610,Cash Dividend,US,US,0.15,\N,\N,\N,\N,\N,0,27.37,100,8/15/2018,\N,27.24,\N,100,0,0,Flat,0,\N,\N
10/31/2018,610,Cash Dividend,US,US,0.15,\N,\N,\N,\N,\N,0,25.06,100,11/15/2018,\N,25.4,\N,100,0,0,Standard,0,\N,30
1/31/2019,610,Cash Dividend,US,US,0.17,\N,\N,\N,\N,\N,0,26.76,100,2/15/2019,\N,26.59,\N,100,0,0,Custom,0,\N,67
4/30/2019,610,Cash Dividend,US,US,0.17,\N,\N,\N,\N,\N,0,29.98,100,5/15/2019,\N,29.35,\N,100,0,0,Flat,0,\N,\N
4/1/2019,610,Buyback,\N,US,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
7/31/2018,611,Cash Dividend,US,US,0.56,\N,\N,\N,\N,\N,0,111.49,100,8/15/2018,\N,114.15,\N,100,0,0,Standard,0,\N,30
10/31/2018,611,Cash Dividend,US,US,0.56,\N,\N,\N,\N,\N,0,112.12,100,11/15/2018,\N,114.49,\N,100,0,0,Custom,0,\N,67
1/31/2019,611,Cash Dividend,US,US,0.56,\N,\N,\N,\N,\N,0,127.15,100,2/15/2019,\N,132.97,\N,100,0,0,Flat,0,\N,\N
4/30/2019,611,Cash Dividend,US,US,0.56,\N,\N,\N,\N,\N,0,132.98,100,5/15/2019,\N,124.36,\N,100,0,0,Standard,0,\N,30
8/16/2018,611,Buyback,\N,US,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
7/31/2018,612,Cash Dividend,SG,SG,0.12,\N,\N,\N,\N,\N,0,5.32,100,8/17/2018,\N,5.1,\N,100,0,0,Custom,0,\N,92
11/20/2018,612,Cash Dividend,SG,SG,0.06,\N,\N,\N,\N,\N,0,4.85,100,12/6/2018,\N,4.73,\N,100,0,0,Flat,0,\N,\N
9/18/2018,612,Buyback,\N,SG,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
7/31/2018,613,Cash Dividend,US,US,0.63,\N,\N,\N,\N,\N,0,99.2,100,8/15/2018,\N,98.13,\N,100,0,0,Standard,0,\N,30
10/31/2018,613,Cash Dividend,US,US,0.63,\N,\N,\N,\N,\N,0,91.84,100,11/15/2018,\N,96.69,\N,100,0,0,Custom,0,\N,67
1/31/2019,613,Cash Dividend,US,US,0.63,\N,\N,\N,\N,\N,0,91.05,100,2/15/2019,\N,89.75,\N,100,0,0,Flat,0,\N,\N
4/30/2019,613,Cash Dividend,US,US,0.68,\N,\N,\N,\N,\N,0,101.72,100,5/15/2019,\N,96.77,\N,100,0,0,Standard,0,\N,30
8/1/2018,614,Cash Dividend,EU,EU,0.59,\N,\N,\N,\N,\N,0,86.54,100,8/9/2018,\N,88.16,\N,100,0,0,Custom,0,\N,83
4/29/2019,614,Cash Dividend,EU,EU,1.01,\N,\N,\N,\N,\N,0,96.3,100,5/8/2019,\N,95.68,\N,100,0,0,Flat,0,\N,\N
8/2/2018,615,Cash Dividend,GB,GB,0.124,\N,\N,\N,\N,\N,0,1657,100,8/24/2018,\N,1730,\N,100,0,0,Standard,0,\N,\N
5/2/2019,615,Cash Dividend,GB,GB,0.297,\N,\N,\N,\N,\N,0,1759,100,6/4/2019,\N,1853,\N,100,0,0,Custom,0,\N,70
12/5/2018,615,Buyback,\N,GB,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
4/24/2019,615,Buyback,\N,GB,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
8/2/2018,616,Cash Dividend,US,US,0.13,\N,\N,\N,\N,\N,0,13.47,100,8/17/2018,\N,13.87,\N,100,0,0,Flat,0,\N,\N
10/31/2018,616,Cash Dividend,US,US,0.13,\N,\N,\N,\N,\N,0,14.82,100,11/15/2018,\N,15.24,\N,100,0,0,Standard,1,\N,\N
1/31/2019,616,Cash Dividend,US,US,0.1365,\N,\N,\N,\N,\N,0,16.29,100,2/15/2019,\N,17.06,\N,100,0,0,Custom,0,\N,67
4/30/2019,616,Cash Dividend,US,US,0.1365,\N,\N,\N,\N,\N,0,17.22,100,5/15/2019,\N,16.08,\N,100,0,0,Flat,0,\N,\N
8/2/2018,617,Cash Dividend,GB,GB,0.4386,\N,\N,\N,\N,\N,0,1213.4101,100,8/24/2018,\N,1261.648124,\N,100,0,0,Standard,0,\N,\N
2/28/2019,617,Cash Dividend,GB,GB,0.4522,\N,\N,\N,\N,\N,0,1884.26675,100,4/5/2019,\N,1933.499372,\N,100,0,0,Custom,0,\N,70
8/29/2018,617,Buyback,\N,GB,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
4/30/2019,617,Stock Split,\N,GB,\N,\N,1,0.8296,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
4/30/2019,617,Stock Dividend,\N,GB,\N,\N,1,0.8296,\N,\N,\N,1910.126309,100,\N,2001,1785,100,\N,0,0,\N,\N,\N,\N
8/3/2018,618,Cash Dividend,US,US,0.825,\N,\N,\N,\N,\N,0,68.5,100,8/14/2018,\N,68.04,\N,100,0,0,Standard,0,\N,30
11/2/2018,618,Cash Dividend,US,US,0.855,\N,\N,\N,\N,\N,0,64.81,100,11/14/2018,\N,61.01,\N,100,0,0,Custom,0,\N,67
1/25/2019,618,Cash Dividend,US,US,0.86,\N,\N,\N,\N,\N,0,62.65,100,2/14/2019,\N,66.08,\N,100,0,0,Flat,0,\N,\N
4/26/2019,618,Cash Dividend,US,US,0.865,\N,\N,\N,\N,\N,0,69.76,100,5/15/2019,\N,66.97,\N,100,0,0,Standard,0,\N,30
8/6/2018,619,Cash Dividend,EU,EU,0.24,\N,\N,\N,\N,\N,0,12.86,100,8/14/2018,\N,11.852,\N,100,0,0,Custom,0,\N,83
4/25/2019,619,Cash Dividend,EU,EU,0.44,\N,\N,\N,\N,\N,0,11.734,100,5/2/2019,\N,11.356,\N,100,0,0,Flat,0,\N,\N
8/8/2018,620,Cash Dividend,TH,TH,8.5,\N,\N,\N,\N,\N,0,454,100,8/22/2018,\N,458,\N,100,0,0,Standard,0,\N,10
4/3/2019,620,Cash Dividend,TH,TH,9.5,\N,\N,\N,\N,\N,0,488,100,4/19/2019,\N,460,\N,100,0,0,Custom,0,\N,27
8/9/2018,621,Cash Dividend,US,US,0.4,\N,\N,\N,\N,\N,0,143.38,100,8/15/2018,\N,140.85,\N,100,0,0,Flat,0,\N,\N
10/31/2018,621,Cash Dividend,US,US,0.4,\N,\N,\N,\N,\N,0,158.7,100,11/15/2018,\N,162.02,\N,100,0,0,Standard,0,\N,30
1/31/2019,621,Cash Dividend,US,US,0.4,\N,\N,\N,\N,\N,0,154.5,100,2/15/2019,\N,169.62,\N,100,0,0,Custom,0,\N,67
4/30/2019,621,Cash Dividend,US,US,0.44,\N,\N,\N,\N,\N,0,178.57,100,5/15/2019,\N,178.05,\N,100,0,0,Flat,0,\N,\N
8/9/2018,622,Cash Dividend,GB,GB,0.404,\N,\N,\N,\N,\N,0,2832,100,10/4/2018,\N,2769,\N,100,0,0,Standard,0,\N,\N
2/28/2019,622,Cash Dividend,GB,GB,0.261,\N,\N,\N,\N,\N,0,2937,100,4/11/2019,\N,3123.5,\N,100,0,0,Custom,0,\N,70
7/13/2018,622,Buyback,\N,GB,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
8/9/2018,623,Cash Dividend,GB,GB,0.684,\N,\N,\N,\N,\N,0,5989,100,9/10/2018,\N,5650,\N,100,0,0,Flat,0,\N,\N
2/28/2019,623,Cash Dividend,GB,GB,1.468,\N,\N,\N,\N,\N,0,6283,100,3/27/2019,\N,6412,\N,100,0,0,Standard,0,\N,\N
8/9/2018,625,Cash Dividend,AU,AU,2.440571429,\N,\N,\N,\N,\N,0,74.48495364,100,9/20/2018,\N,72.7576824,\N,100,0,0,Standard,0,\N,30
3/7/2019,625,Cash Dividend,AU,AU,3.584142857,\N,\N,\N,\N,\N,0,93.2629974,100,4/18/2019,\N,96.4,\N,100,0,0,Custom,0,\N,32
3/7/2019,625,Special Cash Dividend,AU,AU,4.838571429,\N,\N,\N,\N,\N,0,93.2629974,100,4/18/2019,\N,96.4,\N,100,100,0,Flat,0,\N,\N
11/19/2018,625,Buyback,\N,AU,\N,\N,\N,\N,\N,\N,41198134,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
8/9/2018,626,Cash Dividend,GB,GB,0.0705,\N,\N,\N,\N,\N,0,799.6,100,9/14/2018,\N,750.6,\N,100,0,0,Standard,0,\N,\N
4/25/2019,626,Cash Dividend,GB,GB,0.1485,\N,\N,\N,\N,\N,0,799,100,5/31/2019,\N,780.8,\N,100,0,0,Custom,0,\N,70
8/9/2018,627,Cash Dividend,GB,GB,0.9682,\N,\N,\N,\N,\N,0,3952,100,9/20/2018,\N,3722.5,\N,100,0,0,Flat,0,\N,\N
